1,1,2,3,4,5,7,10,13,17,22,27,35,43,53,64,76,90,105,121,138,154,171,187,202,215,227,236,242,245,245,242,236,227,215,202,187,171,154,138,121,105,90,76,64,53,43,35,27,22,17,13,10,7,5,4,3,2,1,1,1
1,1,2,3,4,5,7,10,13,17,22,28,35,44,54,65,78,92,107,123,140,157,174,191,206,220,231,240,246,250,250,246,240,231,220,206,191,174,157,140,123,107,92,78,65,54,44,35,28,22,17,13,10,7,5,4,3,2,1,1,1
1,1,2,3,4,5,7,10,13,17,22,28,35,44,54,66,78,93,108,124,141,158,176,192,207,221,233,242,248,251,251,248,242,233,221,207,192,176,158,141,124,108,93,78,66,54,44,35,28,22,17,13,10,7,5,4,3,2,1,1,1
1,1,2,3,4,5,7,10,13,17,22,28,35,44,54,65,78,92,107,123,140,157,174,191,206,220,231,240,246,250,250,246,240,231,220,206,191,174,157,140,123,107,92,78,65,54,44,35,28,22,17,13,10,7,5,4,3,2,1,1,1
1,1,2,3,4,5,7,10,13,17,22,27,35,43,53,64,76,90,105,121,138,154,171,187,202,215,227,236,242,245,245,242,236,227,215,202,187,171,154,138,121,105,90,76,64,53,43,35,27,22,17,13,10,7,5,4,3,2,1,1,1
1,1,2,3,4,5,7,9,12,16,21,27,33,42,51,62,74,87,102,117,133,150,166,181,196,209,220,228,234,237,237,234,228,220,209,196,181,166,150,133,117,102,87,74,62,51,42,33,27,21,16,12,9,7,5,4,3,2,1,1,1
